"created_date","complaint_type","borough","agency_name","status"
"2026-05-03T15:45:33.000","GENERAL","BRONX","Department of Housing Preservation and Development","Open"
"2026-05-03T15:45:33.000","PAINT/PLASTER","BRONX","Department of Housing Preservation and Development","Open"
"2026-05-03T15:45:33.000","PLUMBING","BRONX","Department of Housing Preservation and Development","Open"
"2026-05-03T15:45:33.000","Illegal Tree Damage","BROOKLYN","Department of Parks and Recreation","In Progress"
"2026-05-03T15:45:33.000","HEAT/HOT WATER","BRONX","Department of Housing Preservation and Development","Open"
"2026-05-03T15:45:33.000","APPLIANCE","BRONX","Department of Housing Preservation and Development","Open"
"2026-05-03T15:45:30.000","HEAT/HOT WATER","BRONX","Department of Housing Preservation and Development","Open"
"2026-05-03T15:45:10.000","Residential Disposal Complaint","BRONX","Department of Sanitation","Closed"
"2026-05-03T15:45:05.000","Noise - Residential","MANHATTAN","New York City Police Department","Closed"
"2026-05-03T15:44:41.000","Noise - Residential","QUEENS","New York City Police Department","Closed"
"2026-05-03T15:44:22.000","Illegal Parking","BROOKLYN","New York City Police Department","Closed"
"2026-05-03T15:44:03.000","Blocked Driveway","QUEENS","New York City Police Department","Closed"
"2026-05-03T15:44:02.000","Noise - Commercial","BROOKLYN","New York City Police Department","Closed"
"2026-05-03T15:43:55.000","Street Sign - Dangling","QUEENS","Department of Transportation","In Progress"
"2026-05-03T15:43:41.000","Noise - Residential","BRONX","New York City Police Department","Closed"
"2026-05-03T15:43:39.000","Maintenance or Facility","MANHATTAN","Department of Parks and Recreation","In Progress"
"2026-05-03T15:43:38.000","Noise - Street/Sidewalk","MANHATTAN","New York City Police Department","Closed"
"2026-05-03T15:43:36.000","Noise - Residential","BROOKLYN","New York City Police Department","Closed"
"2026-05-03T15:43:32.000","Food Establishment","QUEENS","Department of Health and Mental Hygiene","In Progress"
"2026-05-03T15:43:16.000","Food Establishment","MANHATTAN","Department of Health and Mental Hygiene","In Progress"
"2026-05-03T15:43:14.000","Obstruction","QUEENS","Department of Sanitation","Closed"
"2026-05-03T15:43:00.000","Sewer","MANHATTAN","Department of Environmental Protection","Open"
"2026-05-03T15:42:41.000","UNSANITARY CONDITION","BROOKLYN","Department of Housing Preservation and Development","Open"
"2026-05-03T15:42:41.000","UNSANITARY CONDITION","BROOKLYN","Department of Housing Preservation and Development","Open"
"2026-05-03T15:42:37.000","Dead/Dying Tree","BROOKLYN","Department of Parks and Recreation","In Progress"
"2026-05-03T15:42:31.000","Illegal Parking","MANHATTAN","New York City Police Department","Closed"
"2026-05-03T15:42:06.000","Illegal Parking","QUEENS","New York City Police Department","Closed"
"2026-05-03T15:42:00.000","Water System","QUEENS","Department of Environmental Protection","Open"
"2026-05-03T15:42:00.000","Water System","BROOKLYN","Department of Environmental Protection","Open"
"2026-05-03T15:41:55.000","Illegal Parking","BROOKLYN","New York City Police Department","Closed"
"2026-05-03T15:41:33.000","Blocked Driveway","QUEENS","New York City Police Department","Closed"
"2026-05-03T15:41:07.000","Unleashed Dog","BROOKLYN","Department of Health and Mental Hygiene","In Progress"
"2026-05-03T15:41:03.000","Illegal Parking","MANHATTAN","New York City Police Department","Closed"
"2026-05-03T15:41:00.000","Noise","QUEENS","Department of Environmental Protection","Open"
"2026-05-03T15:40:57.000","Illegal Parking","QUEENS","New York City Police Department","Closed"
"2026-05-03T15:40:49.000","Abandoned Bike","MANHATTAN","Department of Sanitation","In Progress"
"2026-05-03T15:40:43.000","Abandoned Vehicle","BROOKLYN","New York City Police Department","Closed"
"2026-05-03T15:40:34.000","Abandoned Vehicle","BROOKLYN","New York City Police Department","Closed"
"2026-05-03T15:40:09.000","Noise - Street/Sidewalk","BROOKLYN","New York City Police Department","Closed"
"2026-05-03T15:40:06.000","Blocked Driveway","QUEENS","New York City Police Department","Closed"
"2026-05-03T15:40:00.000","Noise","STATEN ISLAND","Department of Environmental Protection","Open"
"2026-05-03T15:39:51.000","Noise - Residential","BRONX","New York City Police Department","Closed"
